MeshCode,dB(sec),dL(sec),dH(m),lon_min,lat_min,lon_max,lat_max
36246255,-0.03677, 0.02594, 0.04120,124.3125,24.5416666665,124.325,24.5499999998
36246350,-0.03648, 0.02593, 0.03692,124.375,24.5416666665,124.3875,24.5499999998
36247200,-0.03733, 0.02609, 0.04185,124.25,24.5833333333,124.2625,24.5916666666
36247205,-0.03678, 0.02589, 0.04036,124.3125,24.5833333333,124.325,24.5916666666
36247300,-0.03642, 0.02582, 0.03683,124.375,24.5833333333,124.3875,24.5916666666
36247505,-0.03508, 0.02571, 0.02100,124.6875,24.5833333333,124.7,24.5916666666
36247600,-0.03474, 0.02571, 0.02085,124.75,24.5833333333,124.7625,24.5916666666
36247250,-0.03731, 0.02603, 0.04144,124.25,24.6249999998,124.2625,24.6333333331
36247255,-0.03680, 0.02586, 0.03955,124.3125,24.6249999998,124.325,24.6333333331
36247350,-0.03641, 0.02578, 0.03647,124.375,24.6249999998,124.3875,24.6333333331
36247550,-0.03531, 0.02569, 0.02298,124.625,24.6249999998,124.6375,24.6333333331
36247555,-0.03506, 0.02565, 0.01996,124.6875,24.6249999998,124.7,24.6333333331
36247650,-0.03467, 0.02566, 0.02060,124.75,24.6249999998,124.7625,24.6333333331
37240205,-0.03681, 0.02586, 0.03897,124.3125,24.6666666666,124.325,24.6749999999
37240500,-0.03524, 0.02565, 0.02334,124.625,24.6666666666,124.6375,24.6749999999
37240505,-0.03497, 0.02562, 0.02064,124.6875,24.6666666666,124.7,24.6749999999
37240600,-0.03458, 0.02563, 0.02118,124.75,24.6666666666,124.7625,24.6749999999
37250200,-0.03129, 0.02576, 0.01885,125.25,24.6666666666,125.2625,24.6749999999
37250205,-0.03129, 0.02579, 0.01566,125.3125,24.6666666666,125.325,24.6749999999
37250300,-0.03132, 0.02580, 0.01265,125.375,24.6666666666,125.3875,24.6749999999
37250305,-0.03139, 0.02580, 0.01126,125.4375,24.6666666666,125.45,24.6749999999
37250400,-0.03150, 0.02580, 0.01088,125.5,24.6666666666,125.5125,24.6749999999
37240550,-0.03516, 0.02563, 0.02431,124.625,24.7083333331,124.6375,24.7166666664
37240555,-0.03485, 0.02561, 0.02243,124.6875,24.7083333331,124.7,24.7166666664
37240650,-0.03449, 0.02561, 0.02250,124.75,24.7083333331,124.7625,24.7166666664
37250155,-0.03119, 0.02574, 0.02323,125.1875,24.7083333331,125.2,24.7166666664
37250250,-0.03110, 0.02576, 0.01985,125.25,24.7083333331,125.2625,24.7166666664
37250255,-0.03115, 0.02579, 0.01583,125.3125,24.7083333331,125.325,24.7166666664
37250350,-0.03121, 0.02580, 0.01193,125.375,24.7083333331,125.3875,24.7166666664
37250355,-0.03131, 0.02580, 0.01086,125.4375,24.7083333331,125.45,24.7166666664
37250450,-0.03143, 0.02580, 0.01080,125.5,24.7083333331,125.5125,24.7166666664
37410250,-0.04362,-0.04361, 0.44490,141.25,24.7083333331,141.2625,24.7166666664
37410255,-0.02677,-0.04419, 0.90770,141.3125,24.7083333331,141.325,24.7166666664
37410350,-0.00143,-0.04506, 1.60324,141.375,24.7083333331,141.3875,24.7166666664
37241500,-0.03509, 0.02563, 0.02550,124.625,24.75,124.6375,24.7583333333
37241505,-0.03477, 0.02561, 0.02410,124.6875,24.75,124.7,24.7583333333
37241600,-0.03410, 0.02559, 0.02290,124.75,24.75,124.7625,24.7583333333
37251100,-0.03124, 0.02572, 0.02708,125.125,24.75,125.1375,24.7583333333
37251105,-0.03099, 0.02574, 0.02543,125.1875,24.75,125.2,24.7583333333
37251200,-0.03095, 0.02577, 0.02140,125.25,24.75,125.2625,24.7583333333
37251205,-0.03103, 0.02579, 0.01645,125.3125,24.75,125.325,24.7583333333
37251300,-0.03111, 0.02581, 0.01094,125.375,24.75,125.3875,24.7583333333
37251305,-0.03123, 0.02581, 0.01095,125.4375,24.75,125.45,24.7583333333
37251400,-0.03138, 0.02580, 0.01104,125.5,24.75,125.5125,24.7583333333
37411200,-0.04024,-0.04373, 0.53775,141.25,24.75,141.2625,24.7583333333
37411205,-0.01467,-0.04460, 1.23975,141.3125,24.75,141.325,24.7583333333
37411300, 0.01350,-0.04557, 2.01317,141.375,24.75,141.3875,24.7583333333
37241550,-0.03504, 0.02564, 0.02669,124.625,24.7916666665,124.6375,24.7999999998
37241555,-0.03472, 0.02562, 0.02564,124.6875,24.7916666665,124.7,24.7999999998
37241650,-0.03395, 0.02559, 0.02406,124.75,24.7916666665,124.7625,24.7999999998
37251150,-0.03108, 0.02573, 0.02933,125.125,24.7916666665,125.1375,24.7999999998
37251155,-0.03080, 0.02574, 0.02819,125.1875,24.7916666665,125.2,24.7999999998
37251250,-0.03084, 0.02577, 0.02334,125.25,24.7916666665,125.2625,24.7999999998
37251255,-0.03094, 0.02579, 0.01785,125.3125,24.7916666665,125.325,24.7999999998
37251350,-0.03105, 0.02580, 0.01324,125.375,24.7916666665,125.3875,24.7999999998
37251355,-0.03118, 0.02580, 0.01193,125.4375,24.7916666665,125.45,24.7999999998
37251450,-0.03134, 0.02580, 0.01167,125.5,24.7916666665,125.5125,24.7999999998
37411250,-0.02256,-0.04433, 1.02310,141.25,24.7916666665,141.2625,24.7999999998
37411255, 0.01633,-0.04566, 2.09102,141.3125,24.7916666665,141.325,24.7999999998
37411350, 0.02618,-0.04600, 2.36146,141.375,24.7916666665,141.3875,24.7999999998
37252100,-0.03101, 0.02573, 0.03089,125.125,24.8333333333,125.1375,24.8416666666
37252105,-0.03070, 0.02575, 0.03051,125.1875,24.8333333333,125.2,24.8416666666
37252200,-0.03081, 0.02577, 0.02510,125.25,24.8333333333,125.2625,24.8416666666
37252205,-0.03089, 0.02578, 0.01949,125.3125,24.8333333333,125.325,24.8416666666
37252300,-0.03101, 0.02580, 0.01541,125.375,24.8333333333,125.3875,24.8416666666
37412200,-0.00794,-0.04483, 1.42465,141.25,24.8333333333,141.2625,24.8416666666
37412205, 0.01678,-0.04568, 2.10334,141.3125,24.8333333333,141.325,24.8416666666
37412300, 0.02797,-0.04606, 2.41053,141.375,24.8333333333,141.3875,24.8416666666
37252150,-0.03107, 0.02573, 0.03102,125.125,24.8749999998,125.1375,24.8833333331
37252155,-0.03084, 0.02575, 0.03011,125.1875,24.8749999998,125.2,24.8833333331
37252250,-0.03080, 0.02576, 0.02538,125.25,24.8749999998,125.2625,24.8833333331
37252255,-0.03089, 0.02578, 0.02080,125.3125,24.8749999998,125.325,24.8833333331
37252350,-0.03101, 0.02579, 0.01714,125.375,24.8749999998,125.3875,24.8833333331
37253105,-0.03101, 0.02576, 0.02961,125.1875,24.9166666666,125.2,24.9249999999
37253200,-0.03087, 0.02576, 0.02542,125.25,24.9166666666,125.2625,24.9249999999
37253205,-0.03093, 0.02577, 0.02167,125.3125,24.9166666666,125.325,24.9249999999
37253155,-0.03120, 0.02576, 0.02935,125.1875,24.9583333331,125.2,24.9666666664
37253250,-0.03097, 0.02576, 0.02524,125.25,24.9583333331,125.2625,24.9666666664
37253255,-0.03100, 0.02577, 0.02219,125.3125,24.9583333331,125.325,24.9666666664
37254200,-0.03108, 0.02575, 0.02496,125.25,25.0,125.2625,25.0083333333
38410250, 0.00497,-0.04528, 1.77896,141.25,25.3749999998,141.2625,25.3833333331
38410255, 0.00689,-0.04534, 1.83166,141.3125,25.3749999998,141.325,25.3833333331
38411200, 0.00399,-0.04524, 1.75230,141.25,25.4166666666,141.2625,25.4249999999
38411205, 0.00565,-0.04530, 1.79770,141.3125,25.4166666666,141.325,25.4249999999
38411250, 0.00292,-0.04521, 1.72283,141.25,25.4583333331,141.2625,25.4666666664
38411255, 0.00433,-0.04525, 1.76158,141.3125,25.4583333331,141.325,25.4666666664
38412200, 0.00175,-0.04517, 1.69067,141.25,25.5,141.2625,25.5083333333
38412205, 0.00294,-0.04521, 1.72331,141.3125,25.5,141.325,25.5083333333
38315200, 0.01570,-0.03005, 0.02482,131.25,25.75,131.2625,25.7583333333
38315155, 0.01570,-0.03006, 0.02387,131.1875,25.7916666665,131.2,25.7999999998
38315250, 0.01570,-0.03005, 0.02486,131.25,25.7916666665,131.2625,25.7999999998
38315255, 0.01570,-0.03002, 0.02877,131.3125,25.7916666665,131.325,25.7999999998
38316105, 0.01570,-0.03005, 0.02512,131.1875,25.8333333333,131.2,25.8416666666
38316200, 0.01570,-0.03004, 0.02609,131.25,25.8333333333,131.2625,25.8416666666
38316205, 0.01571,-0.03001, 0.03117,131.3125,25.8333333333,131.325,25.8416666666
38316155, 0.01570,-0.03002, 0.02871,131.1875,25.8749999998,131.2,25.8833333331
38316250, 0.01571,-0.03001, 0.03101,131.25,25.8749999998,131.2625,25.8833333331
38316255, 0.01572,-0.02998, 0.03503,131.3125,25.8749999998,131.325,25.8833333331
38317105, 0.01571,-0.03000, 0.03286,131.1875,25.9166666666,131.2,25.9249999999
38317200, 0.01572,-0.02997, 0.03652,131.25,25.9166666666,131.2625,25.9249999999
38317205, 0.01572,-0.02995, 0.03983,131.3125,25.9166666666,131.325,25.9249999999
38317300, 0.01572,-0.02995, 0.03983,131.375,25.9166666666,131.3875,25.9249999999
38317250, 0.01573,-0.02994, 0.04064,131.25,25.9583333331,131.2625,25.9666666664
38317255, 0.01573,-0.02992, 0.04382,131.3125,25.9583333331,131.325,25.9666666664
38317350, 0.01573,-0.02993, 0.04219,131.375,25.9583333331,131.3875,25.9666666664
39310200, 0.01573,-0.02993, 0.04214,131.25,26.0,131.2625,26.0083333333
39310205, 0.01573,-0.02992, 0.04430,131.3125,26.0,131.325,26.0083333333
39310300, 0.01573,-0.02992, 0.04345,131.375,26.0,131.3875,26.0083333333
39270550,-0.02611, 0.02504, 0.01664,127.625,26.0416666665,127.6375,26.0499999998
39270555,-0.02612, 0.02509, 0.01715,127.6875,26.0416666665,127.7,26.0499999998
39270650,-0.02619, 0.02514, 0.02859,127.75,26.0416666665,127.7625,26.0499999998
39271500,-0.02606, 0.02498, 0.01823,127.625,26.0833333333,127.6375,26.0916666666
39271505,-0.02606, 0.02503, 0.01706,127.6875,26.0833333333,127.7,26.0916666666
39271600,-0.02617, 0.02509, 0.03398,127.75,26.0833333333,127.7625,26.0916666666
39271605,-0.02631, 0.02519, 0.04529,127.8125,26.0833333333,127.825,26.0916666666
39271155,-0.02711, 0.02493, 0.04842,127.1875,26.1249999998,127.2,26.1333333331
39271250,-0.02685, 0.02494, 0.05137,127.25,26.1249999998,127.2625,26.1333333331
39271255,-0.02655, 0.02497, 0.05369,127.3125,26.1249999998,127.325,26.1333333331
39271350,-0.02637, 0.02495, 0.05265,127.375,26.1249999998,127.3875,26.1333333331
39271550,-0.02599, 0.02488, 0.02858,127.625,26.1249999998,127.6375,26.1333333331
39271555,-0.02594, 0.02489, 0.03079,127.6875,26.1249999998,127.7,26.1333333331
39271650,-0.02613, 0.02502, 0.04374,127.75,26.1249999998,127.7625,26.1333333331
39271655,-0.02636, 0.02519, 0.05347,127.8125,26.1249999998,127.825,26.1333333331
39271750,-0.02633, 0.02528, 0.05791,127.875,26.1249999998,127.8875,26.1333333331
39271755,-0.02616, 0.02531, 0.05863,127.9375,26.1249999998,127.95,26.1333333331
39272105,-0.02716, 0.02491, 0.04820,127.1875,26.1666666666,127.2,26.1749999999
39272200,-0.02687, 0.02492, 0.05213,127.25,26.1666666666,127.2625,26.1749999999
39272205,-0.02654, 0.02493, 0.05677,127.3125,26.1666666666,127.325,26.1749999999
39272300,-0.02634, 0.02491, 0.05669,127.375,26.1666666666,127.3875,26.1749999999
39272305,-0.02623, 0.02487, 0.05080,127.4375,26.1666666666,127.45,26.1749999999
39272400,-0.02613, 0.02485, 0.04569,127.5,26.1666666666,127.5125,26.1749999999
39272500,-0.02596, 0.02477, 0.04294,127.625,26.1666666666,127.6375,26.1749999999
39272505,-0.02576, 0.02469, 0.05076,127.6875,26.1666666666,127.7,26.1749999999
39272600,-0.02605, 0.02496, 0.05513,127.75,26.1666666666,127.7625,26.1749999999
39272605,-0.02642, 0.02522, 0.06283,127.8125,26.1666666666,127.825,26.1749999999
39272700,-0.02631, 0.02531, 0.06402,127.875,26.1666666666,127.8875,26.1749999999
39272705,-0.02608, 0.02533, 0.06290,127.9375,26.1666666666,127.95,26.1749999999
39272155,-0.02721, 0.02488, 0.04701,127.1875,26.2083333331,127.2,26.2166666664
39272250,-0.02689, 0.02488, 0.05135,127.25,26.2083333331,127.2625,26.2166666664
39272255,-0.02656, 0.02487, 0.05633,127.3125,26.2083333331,127.325,26.2166666664
39272350,-0.02634, 0.02484, 0.05705,127.375,26.2083333331,127.3875,26.2166666664
39272355,-0.02621, 0.02480, 0.05290,127.4375,26.2083333331,127.45,26.2166666664
39272450,-0.02611, 0.02478, 0.04954,127.5,26.2083333331,127.5125,26.2166666664
39272455,-0.02613, 0.02480, 0.04861,127.5625,26.2083333331,127.575,26.2166666664
39272550,-0.02603, 0.02477, 0.05257,127.625,26.2083333331,127.6375,26.2166666664
39272555,-0.02579, 0.02466, 0.06242,127.6875,26.2083333331,127.7,26.2166666664
39272650,-0.02596, 0.02493, 0.06258,127.75,26.2083333331,127.7625,26.2166666664
39272655,-0.02621, 0.02521, 0.06731,127.8125,26.2083333331,127.825,26.2166666664
39272750,-0.02616, 0.02531, 0.06775,127.875,26.2083333331,127.8875,26.2166666664
39272755,-0.02596, 0.02533, 0.06597,127.9375,26.2083333331,127.95,26.2166666664
39282050,-0.02578, 0.02534, 0.06359,128.0,26.2083333331,128.0125,26.2166666664
39263600,-0.02802, 0.02449, 0.04324,126.75,26.25,126.7625,26.2583333333
39263605,-0.02801, 0.02454, 0.04273,126.8125,26.25,126.825,26.2583333333
39273105,-0.02726, 0.02485, 0.04487,127.1875,26.25,127.2,26.2583333333
39273200,-0.02692, 0.02482, 0.04916,127.25,26.25,127.2625,26.2583333333
39273205,-0.02660, 0.02478, 0.05351,127.3125,26.25,127.325,26.2583333333
39273300,-0.02636, 0.02474, 0.05497,127.375,26.25,127.3875,26.2583333333
39273305,-0.02620, 0.02472, 0.05342,127.4375,26.25,127.45,26.2583333333
39273400,-0.02609, 0.02471, 0.05195,127.5,26.25,127.5125,26.2583333333
39273405,-0.02618, 0.02478, 0.05274,127.5625,26.25,127.575,26.2583333333
39273500,-0.02606, 0.02479, 0.05689,127.625,26.25,127.6375,26.2583333333
39273505,-0.02593, 0.02480, 0.06191,127.6875,26.25,127.7,26.2583333333
39273600,-0.02588, 0.02492, 0.06437,127.75,26.25,127.7625,26.2583333333
39273605,-0.02598, 0.02515, 0.06773,127.8125,26.25,127.825,26.2583333333
39273700,-0.02596, 0.02525, 0.06856,127.875,26.25,127.8875,26.2583333333
39273705,-0.02580, 0.02530, 0.06753,127.9375,26.25,127.95,26.2583333333
39283000,-0.02563, 0.02533, 0.06515,128.0,26.25,128.0125,26.2583333333
39263555,-0.02800, 0.02442, 0.04278,126.6875,26.2916666665,126.7,26.2999999998
39263650,-0.02807, 0.02444, 0.04301,126.75,26.2916666665,126.7625,26.2999999998
39263655,-0.02804, 0.02448, 0.04208,126.8125,26.2916666665,126.825,26.2999999998
39263750,-0.02799, 0.02454, 0.04106,126.875,26.2916666665,126.8875,26.2999999998
39273150,-0.02760, 0.02482, 0.03917,127.125,26.2916666665,127.1375,26.2999999998
39273250,-0.02693, 0.02474, 0.04619,127.25,26.2916666665,127.2625,26.2999999998
39273255,-0.02662, 0.02467, 0.05036,127.3125,26.2916666665,127.325,26.2999999998
39273350,-0.02636, 0.02463, 0.05253,127.375,26.2916666665,127.3875,26.2999999998
39273355,-0.02618, 0.02462, 0.05282,127.4375,26.2916666665,127.45,26.2999999998
39273450,-0.02607, 0.02462, 0.05291,127.5,26.2916666665,127.5125,26.2999999998
39273455,-0.02599, 0.02465, 0.05421,127.5625,26.2916666665,127.575,26.2999999998
39273550,-0.02604, 0.02477, 0.05876,127.625,26.2916666665,127.6375,26.2999999998
39273555,-0.02590, 0.02481, 0.06154,127.6875,26.2916666665,127.7,26.2999999998
39273650,-0.02575, 0.02491, 0.06303,127.75,26.2916666665,127.7625,26.2999999998
39273655,-0.02582, 0.02506, 0.06611,127.8125,26.2916666665,127.825,26.2999999998
39273750,-0.02579, 0.02518, 0.06756,127.875,26.2916666665,127.8875,26.2999999998
39273755,-0.02563, 0.02527, 0.06760,127.9375,26.2916666665,127.95,26.2999999998
39283050,-0.02547, 0.02532, 0.06580,128.0,26.2916666665,128.0125,26.2999999998
39264505,-0.02800, 0.02437, 0.04383,126.6875,26.3333333333,126.7,26.3416666666
39264600,-0.02810, 0.02440, 0.04274,126.75,26.3333333333,126.7625,26.3416666666
39264605,-0.02804, 0.02443, 0.04122,126.8125,26.3333333333,126.825,26.3416666666
39264700,-0.02797, 0.02448, 0.03997,126.875,26.3333333333,126.8875,26.3416666666
39264705,-0.02788, 0.02454, 0.03841,126.9375,26.3333333333,126.95,26.3416666666
39274005,-0.02775, 0.02470, 0.03613,127.0625,26.3333333333,127.075,26.3416666666
39274100,-0.02767, 0.02479, 0.03597,127.125,26.3333333333,127.1375,26.3416666666
39274105,-0.02735, 0.02474, 0.03863,127.1875,26.3333333333,127.2,26.3416666666
39274405,-0.02594, 0.02456, 0.05449,127.5625,26.3333333333,127.575,26.3416666666
39274505,-0.02590, 0.02478, 0.06069,127.6875,26.3333333333,127.7,26.3416666666
39274600,-0.02575, 0.02482, 0.06087,127.75,26.3333333333,127.7625,26.3416666666
39274605,-0.02577, 0.02495, 0.06372,127.8125,26.3333333333,127.825,26.3416666666
39274700,-0.02568, 0.02510, 0.06498,127.875,26.3333333333,127.8875,26.3416666666
39274705,-0.02547, 0.02523, 0.06588,127.9375,26.3333333333,127.95,26.3416666666
39284000,-0.02527, 0.02531, 0.06644,128.0,26.3333333333,128.0125,26.3416666666
