MeshCode,dB(sec),dL(sec),dH(m),lon_min,lat_min,lon_max,lat_max
36243155,-0.04078, 0.02976, 0.04413,124.1875,24.2916666665,124.2,24.2999999998
36243250,-0.04015, 0.02940, 0.04335,124.25,24.2916666665,124.2625,24.2999999998
36413355,-0.02918,-0.05175, 0.00000,141.4375,24.2916666665,141.45,24.2999999998
36234500,-0.04845, 0.03027, 0.08986,123.625,24.3333333333,123.6375,24.3416666666
36234505,-0.04729, 0.03029, 0.08269,123.6875,24.3333333333,123.7,24.3416666666
36234600,-0.04612, 0.03024, 0.07524,123.75,24.3333333333,123.7625,24.3416666666
36234605,-0.04529, 0.03024, 0.07038,123.8125,24.3333333333,123.825,24.3416666666
36234700,-0.04448, 0.03024, 0.06606,123.875,24.3333333333,123.8875,24.3416666666
36234705,-0.04410, 0.03017, 0.06383,123.9375,24.3333333333,123.95,24.3416666666
36244000,-0.04323, 0.03007, 0.05877,124.0,24.3333333333,124.0125,24.3416666666
36244005,-0.04231, 0.02992, 0.05295,124.0625,24.3333333333,124.075,24.3416666666
36244100,-0.04136, 0.02974, 0.04650,124.125,24.3333333333,124.1375,24.3416666666
36244105,-0.04049, 0.02950, 0.04155,124.1875,24.3333333333,124.2,24.3416666666
36244200,-0.03989, 0.02910, 0.04246,124.25,24.3333333333,124.2625,24.3416666666
36244205,-0.03935, 0.02875, 0.04260,124.3125,24.3333333333,124.325,24.3416666666
36244300,-0.03890, 0.02846, 0.04197,124.375,24.3333333333,124.3875,24.3416666666
36224755,-0.06043, 0.02831, 0.15366,122.9375,24.3749999998,122.95,24.3833333331
36234050,-0.05989, 0.02837, 0.15070,123.0,24.3749999998,123.0125,24.3833333331
36234550,-0.04853, 0.02992, 0.08875,123.625,24.3749999998,123.6375,24.3833333331
36234555,-0.04736, 0.02988, 0.08122,123.6875,24.3749999998,123.7,24.3833333331
36234650,-0.04616, 0.02975, 0.07318,123.75,24.3749999998,123.7625,24.3833333331
36234655,-0.04529, 0.02972, 0.06808,123.8125,24.3749999998,123.825,24.3833333331
36234750,-0.04443, 0.02978, 0.06411,123.875,24.3749999998,123.8875,24.3833333331
36234755,-0.04398, 0.02976, 0.06214,123.9375,24.3749999998,123.95,24.3833333331
36244050,-0.04309, 0.02969, 0.05749,124.0,24.3749999998,124.0125,24.3833333331
36244055,-0.04214, 0.02956, 0.05219,124.0625,24.3749999998,124.075,24.3833333331
36244150,-0.04119, 0.02938, 0.04658,124.125,24.3749999998,124.1375,24.3833333331
36244155,-0.04032, 0.02913, 0.04282,124.1875,24.3749999998,124.2,24.3833333331
36244250,-0.03967, 0.02877, 0.04298,124.25,24.3749999998,124.2625,24.3833333331
36244255,-0.03916, 0.02845, 0.04304,124.3125,24.3749999998,124.325,24.3833333331
36244350,-0.03872, 0.02819, 0.04217,124.375,24.3749999998,124.3875,24.3833333331
36225700,-0.06058, 0.02832, 0.15465,122.875,24.4166666666,122.8875,24.4249999999
36225705,-0.06102, 0.02818, 0.15656,122.9375,24.4166666666,122.95,24.4249999999
36235000,-0.06028, 0.02827, 0.15251,123.0,24.4166666666,123.0125,24.4249999999
36235005,-0.05917, 0.02842, 0.14652,123.0625,24.4166666666,123.075,24.4249999999
36235100,-0.05796, 0.02860, 0.14003,123.125,24.4166666666,123.1375,24.4249999999
36235500,-0.04861, 0.02960, 0.08794,123.625,24.4166666666,123.6375,24.4249999999
36235505,-0.04743, 0.02952, 0.08020,123.6875,24.4166666666,123.7,24.4249999999
36235600,-0.04619, 0.02932, 0.07161,123.75,24.4166666666,123.7625,24.4249999999
36235605,-0.04530, 0.02924, 0.06622,123.8125,24.4166666666,123.825,24.4249999999
36235700,-0.04440, 0.02937, 0.06286,123.875,24.4166666666,123.8875,24.4249999999
36235705,-0.04355, 0.02940, 0.05941,123.9375,24.4166666666,123.95,24.4249999999
36245000,-0.04293, 0.02933, 0.05670,124.0,24.4166666666,124.0125,24.4249999999
36245005,-0.04199, 0.02920, 0.05217,124.0625,24.4166666666,124.075,24.4249999999
36245100,-0.04105, 0.02902, 0.04783,124.125,24.4166666666,124.1375,24.4249999999
36245105,-0.04019, 0.02875, 0.04513,124.1875,24.4166666666,124.2,24.4249999999
36245200,-0.03947, 0.02842, 0.04462,124.25,24.4166666666,124.2625,24.4249999999
36245205,-0.03896, 0.02813, 0.04426,124.3125,24.4166666666,124.325,24.4249999999
36245300,-0.03852, 0.02791, 0.04285,124.375,24.4166666666,124.3875,24.4249999999
36225750,-0.06082, 0.02812, 0.15506,122.875,24.4583333331,122.8875,24.4666666664
36225755,-0.06131, 0.02811, 0.15796,122.9375,24.4583333331,122.95,24.4666666664
36235050,-0.06040, 0.02822, 0.15297,123.0,24.4583333331,123.0125,24.4666666664
36235055,-0.05925, 0.02837, 0.14676,123.0625,24.4583333331,123.075,24.4666666664
36235150,-0.05805, 0.02853, 0.14019,123.125,24.4583333331,123.1375,24.4666666664
36235650,-0.04620, 0.02903, 0.07109,123.75,24.4583333331,123.7625,24.4666666664
36235655,-0.04529, 0.02896, 0.06593,123.8125,24.4583333331,123.825,24.4666666664
36235750,-0.04438, 0.02905, 0.06244,123.875,24.4583333331,123.8875,24.4666666664
36245050,-0.04276, 0.02900, 0.05627,124.0,24.4583333331,124.0125,24.4666666664
36245055,-0.04184, 0.02888, 0.05255,124.0625,24.4583333331,124.075,24.4666666664
36245150,-0.04092, 0.02868, 0.04927,124.125,24.4583333331,124.1375,24.4666666664
36245155,-0.04005, 0.02840, 0.04732,124.1875,24.4583333331,124.2,24.4666666664
36245250,-0.03932, 0.02808, 0.04680,124.25,24.4583333331,124.2625,24.4666666664
36245255,-0.03875, 0.02780, 0.04609,124.3125,24.4583333331,124.325,24.4666666664
36245350,-0.03833, 0.02763, 0.04390,124.375,24.4583333331,124.3875,24.4666666664
36226700,-0.06061, 0.02813, 0.15383,122.875,24.5,122.8875,24.5083333333
36226705,-0.06074, 0.02822, 0.15507,122.9375,24.5,122.95,24.5083333333
36236000,-0.06017, 0.02825, 0.15173,123.0,24.5,123.0125,24.5083333333
36236005,-0.05916, 0.02836, 0.14614,123.0625,24.5,123.075,24.5083333333
36236100,-0.05802, 0.02849, 0.13984,123.125,24.5,123.1375,24.5083333333
36236600,-0.04620, 0.02883, 0.07132,123.75,24.5,123.7625,24.5083333333
36236605,-0.04529, 0.02878, 0.06648,123.8125,24.5,123.825,24.5083333333
36236700,-0.04438, 0.02880, 0.06275,123.875,24.5,123.8875,24.5083333333
36246000,-0.04257, 0.02872, 0.05606,124.0,24.5,124.0125,24.5083333333
36246005,-0.04168, 0.02859, 0.05305,124.0625,24.5,124.075,24.5083333333
36246100,-0.04079, 0.02838, 0.05055,124.125,24.5,124.1375,24.5083333333
36246105,-0.03992, 0.02809, 0.04916,124.1875,24.5,124.2,24.5083333333
36246200,-0.03912, 0.02775, 0.04898,124.25,24.5,124.2625,24.5083333333
36246205,-0.03851, 0.02747, 0.04836,124.3125,24.5,124.325,24.5083333333
36246300,-0.03814, 0.02738, 0.04503,124.375,24.5,124.3875,24.5083333333
36246150,-0.04067, 0.02813, 0.05153,124.125,24.5416666665,124.1375,24.5499999998
36246155,-0.03982, 0.02785, 0.05047,124.1875,24.5416666665,124.2,24.5499999998
36246250,-0.03897, 0.02750, 0.05045,124.25,24.5416666665,124.2625,24.5499999998
36246255,-0.03831, 0.02720, 0.05027,124.3125,24.5416666665,124.325,24.5499999998
36246350,-0.03801, 0.02719, 0.04576,124.375,24.5416666665,124.3875,24.5499999998
36247100,-0.04057, 0.02794, 0.05218,124.125,24.5833333333,124.1375,24.5916666666
36247105,-0.03976, 0.02767, 0.05117,124.1875,24.5833333333,124.2,24.5916666666
36247200,-0.03890, 0.02736, 0.05067,124.25,24.5833333333,124.2625,24.5916666666
36247205,-0.03832, 0.02714, 0.04943,124.3125,24.5833333333,124.325,24.5916666666
36247300,-0.03795, 0.02708, 0.04580,124.375,24.5833333333,124.3875,24.5916666666
36247500,-0.03680, 0.02696, 0.03165,124.625,24.5833333333,124.6375,24.5916666666
36247505,-0.03653, 0.02695, 0.02955,124.6875,24.5833333333,124.7,24.5916666666
36247600,-0.03618, 0.02693, 0.02950,124.75,24.5833333333,124.7625,24.5916666666
36247250,-0.03887, 0.02729, 0.05033,124.25,24.6249999998,124.2625,24.6333333331
36247255,-0.03834, 0.02711, 0.04861,124.3125,24.6249999998,124.325,24.6333333331
36247350,-0.03792, 0.02703, 0.04549,124.375,24.6249999998,124.3875,24.6333333331
36247550,-0.03676, 0.02692, 0.03164,124.625,24.6249999998,124.6375,24.6333333331
36247555,-0.03650, 0.02688, 0.02855,124.6875,24.6249999998,124.7,24.6333333331
36247650,-0.03610, 0.02688, 0.02933,124.75,24.6249999998,124.7625,24.6333333331
37240200,-0.03885, 0.02725, 0.04996,124.25,24.6666666666,124.2625,24.6749999999
37240205,-0.03834, 0.02711, 0.04804,124.3125,24.6666666666,124.325,24.6749999999
37240300,-0.03792, 0.02702, 0.04522,124.375,24.6666666666,124.3875,24.6749999999
37240500,-0.03669, 0.02688, 0.03211,124.625,24.6666666666,124.6375,24.6749999999
37240505,-0.03641, 0.02684, 0.02936,124.6875,24.6666666666,124.7,24.6749999999
37240600,-0.03601, 0.02684, 0.03004,124.75,24.6666666666,124.7625,24.6749999999
37250100,-0.03297, 0.02692, 0.03249,125.125,24.6666666666,125.1375,24.6749999999
37250105,-0.03272, 0.02693, 0.03055,125.1875,24.6666666666,125.2,24.6749999999
37250200,-0.03261, 0.02695, 0.02739,125.25,24.6666666666,125.2625,24.6749999999
37250205,-0.03260, 0.02698, 0.02372,125.3125,24.6666666666,125.325,24.6749999999
37250300,-0.03263, 0.02699, 0.02029,125.375,24.6666666666,125.3875,24.6749999999
37250305,-0.03270, 0.02699, 0.01871,125.4375,24.6666666666,125.45,24.6749999999
37250400,-0.03281, 0.02699, 0.01828,125.5,24.6666666666,125.5125,24.6749999999
37410200,-0.06122,-0.05055, 0.00000,141.25,24.6666666666,141.2625,24.6749999999
37410205,-0.04303,-0.05123, 0.00000,141.3125,24.6666666666,141.325,24.6749999999
37410300,-0.01728,-0.05220, 0.00000,141.375,24.6666666666,141.3875,24.6749999999
37240550,-0.03661, 0.02685, 0.03321,124.625,24.7083333331,124.6375,24.7166666664
37240555,-0.03629, 0.02683, 0.03134,124.6875,24.7083333331,124.7,24.7166666664
37240650,-0.03592, 0.02683, 0.03151,124.75,24.7083333331,124.7625,24.7166666664
37250150,-0.03277, 0.02692, 0.03444,125.125,24.7083333331,125.1375,24.7166666664
37250155,-0.03251, 0.02693, 0.03241,125.1875,24.7083333331,125.2,24.7166666664
37250250,-0.03242, 0.02695, 0.02854,125.25,24.7083333331,125.2625,24.7166666664
37250255,-0.03246, 0.02698, 0.02391,125.3125,24.7083333331,125.325,24.7166666664
37250350,-0.03251, 0.02699, 0.01947,125.375,24.7083333331,125.3875,24.7166666664
37250355,-0.03261, 0.02699, 0.01826,125.4375,24.7083333331,125.45,24.7166666664
37250450,-0.03274, 0.02699, 0.01818,125.5,24.7083333331,125.5125,24.7166666664
37410250,-0.06471,-0.05042, 0.00000,141.25,24.7083333331,141.2625,24.7166666664
37410255,-0.04036,-0.05133, 0.00000,141.3125,24.7083333331,141.325,24.7166666664
37410350,-0.00375,-0.05271, 0.00000,141.375,24.7083333331,141.3875,24.7166666664
37241500,-0.03654, 0.02685, 0.03453,124.625,24.75,124.6375,24.7583333333
37241505,-0.03621, 0.02683, 0.03316,124.6875,24.75,124.7,24.7583333333
37241600,-0.03552, 0.02680, 0.03202,124.75,24.75,124.7625,24.7583333333
37251100,-0.03258, 0.02692, 0.03680,125.125,24.75,125.1375,24.7583333333
37251105,-0.03232, 0.02693, 0.03491,125.1875,24.75,125.2,24.7583333333
37251200,-0.03226, 0.02695, 0.03029,125.25,24.75,125.2625,24.7583333333
37251205,-0.03234, 0.02698, 0.02462,125.3125,24.75,125.325,24.7583333333
37251300,-0.03241, 0.02700, 0.01835,125.375,24.75,125.3875,24.7583333333
37251305,-0.03253, 0.02700, 0.01836,125.4375,24.75,125.45,24.7583333333
37251400,-0.03268, 0.02699, 0.01846,125.5,24.75,125.5125,24.7583333333
37411200,-0.05983,-0.05061, 0.00000,141.25,24.75,141.2625,24.7583333333
37411205,-0.02288,-0.05199, 0.00000,141.3125,24.75,141.325,24.7583333333
37411300, 0.01782,-0.05351, 0.00000,141.375,24.75,141.3875,24.7583333333
37411305, 0.02230,-0.05368, 0.00000,141.4375,24.75,141.45,24.7583333333
37411400, 0.02308,-0.05371, 0.00000,141.5,24.75,141.5125,24.7583333333
37241550,-0.03649, 0.02685, 0.03583,124.625,24.7916666665,124.6375,24.7999999998
37241555,-0.03616, 0.02684, 0.03482,124.6875,24.7916666665,124.7,24.7999999998
37241650,-0.03537, 0.02680, 0.03329,124.75,24.7916666665,124.7625,24.7999999998
37251150,-0.03242, 0.02692, 0.03933,125.125,24.7916666665,125.1375,24.7999999998
37251155,-0.03213, 0.02693, 0.03801,125.1875,24.7916666665,125.2,24.7999999998
37251250,-0.03216, 0.02696, 0.03247,125.25,24.7916666665,125.2625,24.7999999998
37251255,-0.03224, 0.02698, 0.02621,125.3125,24.7916666665,125.325,24.7999999998
37251350,-0.03235, 0.02699, 0.02096,125.375,24.7916666665,125.3875,24.7999999998
37251355,-0.03248, 0.02699, 0.01947,125.4375,24.7916666665,125.45,24.7999999998
37251450,-0.03265, 0.02699, 0.01918,125.5,24.7916666665,125.5125,24.7999999998
37411250,-0.03428,-0.05156, 0.00000,141.25,24.7916666665,141.2625,24.7999999998
37411255, 0.02192,-0.05367, 0.00000,141.3125,24.7916666665,141.325,24.7999999998
37411350, 0.03615,-0.05420, 0.00000,141.375,24.7916666665,141.3875,24.7999999998
37411355, 0.03221,-0.05405, 0.00000,141.4375,24.7916666665,141.45,24.7999999998
37411450, 0.02976,-0.05396, 0.00000,141.5,24.7916666665,141.5125,24.7999999998
37242500,-0.03647, 0.02687, 0.03705,124.625,24.8333333333,124.6375,24.8416666666
37242505,-0.03614, 0.02686, 0.03633,124.6875,24.8333333333,124.7,24.8416666666
37242600,-0.03524, 0.02682, 0.03440,124.75,24.8333333333,124.7625,24.8416666666
37252100,-0.03235, 0.02692, 0.04108,125.125,24.8333333333,125.1375,24.8416666666
37252105,-0.03203, 0.02693, 0.04061,125.1875,24.8333333333,125.2,24.8416666666
37252200,-0.03213, 0.02696, 0.03443,125.25,24.8333333333,125.2625,24.8416666666
37252205,-0.03220, 0.02697, 0.02808,125.3125,24.8333333333,125.325,24.8416666666
37252300,-0.03232, 0.02698, 0.02344,125.375,24.8333333333,125.3875,24.8416666666
37252305,-0.03246, 0.02699, 0.02115,125.4375,24.8333333333,125.45,24.8416666666
37252400,-0.03263, 0.02699, 0.02025,125.5,24.8333333333,125.5125,24.8416666666
37412200,-0.01315,-0.05235, 0.00000,141.25,24.8333333333,141.2625,24.8416666666
37412205, 0.02257,-0.05369, 0.00000,141.3125,24.8333333333,141.325,24.8416666666
37412300, 0.03874,-0.05430, 0.00000,141.375,24.8333333333,141.3875,24.8416666666
37412305, 0.03712,-0.05424, 0.00000,141.4375,24.8333333333,141.45,24.8416666666
37412400, 0.03410,-0.05412, 0.00000,141.5,24.8333333333,141.5125,24.8416666666
37252150,-0.03242, 0.02692, 0.04118,125.125,24.8749999998,125.1375,24.8833333331
37252155,-0.03217, 0.02694, 0.04011,125.1875,24.8749999998,125.2,24.8833333331
37252250,-0.03212, 0.02695, 0.03478,125.25,24.8749999998,125.2625,24.8833333331
37252255,-0.03220, 0.02697, 0.02957,125.3125,24.8749999998,125.325,24.8833333331
37252350,-0.03232, 0.02698, 0.02540,125.375,24.8749999998,125.3875,24.8833333331
37253100,-0.03255, 0.02693, 0.04069,125.125,24.9166666666,125.1375,24.9249999999
37253105,-0.03235, 0.02695, 0.03950,125.1875,24.9166666666,125.2,24.9249999999
37253200,-0.03219, 0.02695, 0.03483,125.25,24.9166666666,125.2625,24.9249999999
37253205,-0.03225, 0.02696, 0.03056,125.3125,24.9166666666,125.325,24.9249999999
37253300,-0.03235, 0.02697, 0.02687,125.375,24.9166666666,125.3875,24.9249999999
37253150,-0.03271, 0.02694, 0.04022,125.125,24.9583333331,125.1375,24.9666666664
37253155,-0.03254, 0.02695, 0.03914,125.1875,24.9583333331,125.2,24.9666666664
37253250,-0.03230, 0.02695, 0.03462,125.25,24.9583333331,125.2625,24.9666666664
37253255,-0.03232, 0.02696, 0.03115,125.3125,24.9583333331,125.325,24.9666666664
37253350,-0.03241, 0.02697, 0.02794,125.375,24.9583333331,125.3875,24.9666666664
37254100,-0.03287, 0.02695, 0.03990,125.125,25.0,125.1375,25.0083333333
37254105,-0.03249, 0.02693, 0.03666,125.1875,25.0,125.2,25.0083333333
37254200,-0.03241, 0.02694, 0.03431,125.25,25.0,125.2625,25.0083333333
37254205,-0.03242, 0.02695, 0.03145,125.3125,25.0,125.325,25.0083333333
37254300,-0.03249, 0.02696, 0.02868,125.375,25.0,125.3875,25.0083333333
37254150,-0.03304, 0.02696, 0.03973,125.125,25.0416666665,125.1375,25.0499999998
37254155,-0.03260, 0.02693, 0.03593,125.1875,25.0416666665,125.2,25.0499999998
37254250,-0.03252, 0.02694, 0.03396,125.25,25.0416666665,125.2625,25.0499999998
37255100,-0.03321, 0.02696, 0.03967,125.125,25.0833333333,125.1375,25.0916666666
37255105,-0.03271, 0.02693, 0.03526,125.1875,25.0833333333,125.2,25.0916666666
37255200,-0.03264, 0.02694, 0.03359,125.25,25.0833333333,125.2625,25.0916666666
38410250, 0.00550,-0.05305, 0.00000,141.25,25.3749999998,141.2625,25.3833333331
38410255, 0.00827,-0.05316, 0.00000,141.3125,25.3749999998,141.325,25.3833333331
38411200, 0.00410,-0.05300, 0.00000,141.25,25.4166666666,141.2625,25.4249999999
38411205, 0.00648,-0.05309, 0.00000,141.3125,25.4166666666,141.325,25.4249999999
38411300, 0.00843,-0.05316, 0.00000,141.375,25.4166666666,141.3875,25.4249999999
38411250, 0.00254,-0.05294, 0.00000,141.25,25.4583333331,141.2625,25.4666666664
38411255, 0.00458,-0.05302, 0.00000,141.3125,25.4583333331,141.325,25.4666666664
38411350, 0.00621,-0.05308, 0.00000,141.375,25.4583333331,141.3875,25.4666666664
38412200, 0.00085,-0.05288, 0.00000,141.25,25.5,141.2625,25.5083333333
38412205, 0.00257,-0.05294, 0.00000,141.3125,25.5,141.325,25.5083333333
38412300, 0.00391,-0.05299, 0.00000,141.375,25.5,141.3875,25.5083333333
38315100, 0.01663,-0.03146, 0.03064,131.125,25.75,131.1375,25.7583333333
38315105, 0.01663,-0.03146, 0.02995,131.1875,25.75,131.2,25.7583333333
38315200, 0.01663,-0.03146, 0.03113,131.25,25.75,131.2625,25.7583333333
38315205, 0.01664,-0.03145, 0.03428,131.3125,25.75,131.325,25.7583333333
38315300, 0.01664,-0.03144, 0.03738,131.375,25.75,131.3875,25.7583333333
38315150, 0.01663,-0.03146, 0.03138,131.125,25.7916666665,131.1375,25.7999999998
38315155, 0.01663,-0.03146, 0.03001,131.1875,25.7916666665,131.2,25.7999999998
38315250, 0.01663,-0.03146, 0.03118,131.25,25.7916666665,131.2625,25.7999999998
38315255, 0.01664,-0.03145, 0.03574,131.3125,25.7916666665,131.325,25.7999999998
38315350, 0.01665,-0.03144, 0.03924,131.375,25.7916666665,131.3875,25.7999999998
38316100, 0.01664,-0.03145, 0.03302,131.125,25.8333333333,131.1375,25.8416666666
38316105, 0.01663,-0.03146, 0.03147,131.1875,25.8333333333,131.2,25.8416666666
38316200, 0.01664,-0.03146, 0.03261,131.25,25.8333333333,131.2625,25.8416666666
38316205, 0.01665,-0.03144, 0.03855,131.3125,25.8333333333,131.325,25.8416666666
38316300, 0.01665,-0.03143, 0.04187,131.375,25.8333333333,131.3875,25.8416666666
38316150, 0.01664,-0.03145, 0.03563,131.125,25.8749999998,131.1375,25.8833333331
38316155, 0.01664,-0.03145, 0.03567,131.1875,25.8749999998,131.2,25.8833333331
38316250, 0.01664,-0.03144, 0.03836,131.25,25.8749999998,131.2625,25.8833333331
38316255, 0.01665,-0.03142, 0.04305,131.3125,25.8749999998,131.325,25.8833333331
38316350, 0.01665,-0.03142, 0.04518,131.375,25.8749999998,131.3875,25.8833333331
38317100, 0.01665,-0.03144, 0.03872,131.125,25.9166666666,131.1375,25.9249999999
38317105, 0.01665,-0.03143, 0.04052,131.1875,25.9166666666,131.2,25.9249999999
38317200, 0.01665,-0.03142, 0.04479,131.25,25.9166666666,131.2625,25.9249999999
38317205, 0.01666,-0.03141, 0.04867,131.3125,25.9166666666,131.325,25.9249999999
38317300, 0.01666,-0.03141, 0.04866,131.375,25.9166666666,131.3875,25.9249999999
38317250, 0.01666,-0.03141, 0.04961,131.25,25.9583333331,131.2625,25.9666666664
38317255, 0.01667,-0.03139, 0.05333,131.3125,25.9583333331,131.325,25.9666666664
38317350, 0.01666,-0.03140, 0.05142,131.375,25.9583333331,131.3875,25.9666666664
39270500,-0.02726, 0.02626, 0.02796,127.625,26.0,127.6375,26.0083333333
39270505,-0.02726, 0.02630, 0.02861,127.6875,26.0,127.7,26.0083333333
39270600,-0.02729, 0.02635, 0.03601,127.75,26.0,127.7625,26.0083333333
39310200, 0.01666,-0.03140, 0.05136,131.25,26.0,131.2625,26.0083333333
39310205, 0.01667,-0.03139, 0.05388,131.3125,26.0,131.325,26.0083333333
39310300, 0.01667,-0.03140, 0.05289,131.375,26.0,131.3875,26.0083333333
39270550,-0.02723, 0.02622, 0.02652,127.625,26.0416666665,127.6375,26.0499999998
39270555,-0.02723, 0.02627, 0.02665,127.6875,26.0416666665,127.7,26.0499999998
39270650,-0.02728, 0.02631, 0.03793,127.75,26.0416666665,127.7625,26.0499999998
39271100,-0.02842, 0.02606, 0.05750,127.125,26.0833333333,127.1375,26.0916666666
39271105,-0.02822, 0.02609, 0.05916,127.1875,26.0833333333,127.2,26.0916666666
39271200,-0.02799, 0.02611, 0.06110,127.25,26.0833333333,127.2625,26.0916666666
39271205,-0.02776, 0.02612, 0.06211,127.3125,26.0833333333,127.325,26.0916666666
39271300,-0.02754, 0.02614, 0.05953,127.375,26.0833333333,127.3875,26.0916666666
