MeshCode,dB(sec),dL(sec),dH(m),lon_min,lat_min,lon_max,lat_max
36232755,-0.05425, 0.03954, 0.03567,123.9375,24.2083333331,123.95,24.2166666664
36242050,-0.05331, 0.03923, 0.03163,124.0,24.2083333331,124.0125,24.2166666664
36242055,-0.05231, 0.03890, 0.02728,124.0625,24.2083333331,124.075,24.2166666664
36242150,-0.05132, 0.03855, 0.02302,124.125,24.2083333331,124.1375,24.2166666664
36233400,-0.06178, 0.03833, 0.07010,123.5,24.25,123.5125,24.2583333333
36233405,-0.06041, 0.03864, 0.06277,123.5625,24.25,123.575,24.2583333333
36233500,-0.05904, 0.03890, 0.05557,123.625,24.25,123.6375,24.2583333333
36233505,-0.05771, 0.03910, 0.04870,123.6875,24.25,123.7,24.2583333333
36233600,-0.05644, 0.03922, 0.04243,123.75,24.25,123.7625,24.2583333333
36233605,-0.05545, 0.03927, 0.03811,123.8125,24.25,123.825,24.2583333333
36233700,-0.05460, 0.03921, 0.03480,123.875,24.25,123.8875,24.2583333333
36233705,-0.05412, 0.03902, 0.03348,123.9375,24.25,123.95,24.2583333333
36243000,-0.05313, 0.03879, 0.02962,124.0,24.25,124.0125,24.2583333333
36243005,-0.05207, 0.03853, 0.02530,124.0625,24.25,124.075,24.2583333333
36243100,-0.05102, 0.03822, 0.02095,124.125,24.25,124.1375,24.2583333333
36243105,-0.05008, 0.03787, 0.01725,124.1875,24.25,124.2,24.2583333333
36243200,-0.04933, 0.03745, 0.01454,124.25,24.25,124.2625,24.2583333333
36233550,-0.05913, 0.03843, 0.05438,123.625,24.2916666665,123.6375,24.2999999998
36233555,-0.05775, 0.03854, 0.04696,123.6875,24.2916666665,123.7,24.2999999998
36233650,-0.05643, 0.03859, 0.04018,123.75,24.2916666665,123.7625,24.2999999998
36233655,-0.05538, 0.03862, 0.03552,123.8125,24.2916666665,123.825,24.2999999998
36233750,-0.05445, 0.03860, 0.03212,123.875,24.2916666665,123.8875,24.2999999998
36233755,-0.05398, 0.03848, 0.03132,123.9375,24.2916666665,123.95,24.2999999998
36243050,-0.05295, 0.03833, 0.02764,124.0,24.2916666665,124.0125,24.2999999998
36243055,-0.05183, 0.03812, 0.02339,124.0625,24.2916666665,124.075,24.2999999998
36243150,-0.05070, 0.03789, 0.01886,124.125,24.2916666665,124.1375,24.2999999998
36243155,-0.04971, 0.03757, 0.01511,124.1875,24.2916666665,124.2,24.2999999998
36243250,-0.04899, 0.03714, 0.01295,124.25,24.2916666665,124.2625,24.2999999998
36234500,-0.05922, 0.03797, 0.05333,123.625,24.3333333333,123.6375,24.3416666666
36234505,-0.05780, 0.03800, 0.04540,123.6875,24.3333333333,123.7,24.3416666666
36234600,-0.05636, 0.03796, 0.03752,123.75,24.3333333333,123.7625,24.3416666666
36234605,-0.05533, 0.03797, 0.03303,123.8125,24.3333333333,123.825,24.3416666666
36234700,-0.05433, 0.03800, 0.02969,123.875,24.3333333333,123.8875,24.3416666666
36234705,-0.05384, 0.03795, 0.02928,123.9375,24.3333333333,123.95,24.3416666666
36244000,-0.05276, 0.03785, 0.02583,124.0,24.3333333333,124.0125,24.3416666666
36244005,-0.05160, 0.03770, 0.02174,124.0625,24.3333333333,124.075,24.3416666666
36244100,-0.05041, 0.03752, 0.01714,124.125,24.3333333333,124.1375,24.3416666666
36244105,-0.04934, 0.03725, 0.01312,124.1875,24.3333333333,124.2,24.3416666666
36244200,-0.04867, 0.03679, 0.01178,124.25,24.3333333333,124.2625,24.3416666666
36244205,-0.04806, 0.03637, 0.01002,124.3125,24.3333333333,124.325,24.3416666666
36244300,-0.04756, 0.03603, 0.00788,124.375,24.3333333333,124.3875,24.3416666666
36224755,-0.07372, 0.03558, 0.13316,122.9375,24.3749999998,122.95,24.3833333331
36234050,-0.07307, 0.03566, 0.12957,123.0,24.3749999998,123.0125,24.3833333331
36234550,-0.05930, 0.03754, 0.05249,123.625,24.3749999998,123.6375,24.3833333331
36234555,-0.05786, 0.03750, 0.04412,123.6875,24.3749999998,123.7,24.3833333331
36234650,-0.05637, 0.03736, 0.03551,123.75,24.3749999998,123.7625,24.3833333331
36234655,-0.05530, 0.03734, 0.03067,123.8125,24.3749999998,123.825,24.3833333331
36234750,-0.05424, 0.03744, 0.02768,123.875,24.3749999998,123.8875,24.3833333331
36234755,-0.05368, 0.03744, 0.02743,123.9375,24.3749999998,123.95,24.3833333331
36244050,-0.05257, 0.03739, 0.02426,124.0,24.3749999998,124.0125,24.3833333331
36244055,-0.05140, 0.03727, 0.02049,124.0625,24.3749999998,124.075,24.3833333331
36244150,-0.05021, 0.03709, 0.01636,124.125,24.3749999998,124.1375,24.3833333331
36244155,-0.04917, 0.03681, 0.01295,124.1875,24.3749999998,124.2,24.3833333331
36244250,-0.04842, 0.03640, 0.01129,124.25,24.3749999998,124.2625,24.3833333331
36244255,-0.04786, 0.03602, 0.00951,124.3125,24.3749999998,124.325,24.3833333331
36244350,-0.04736, 0.03571, 0.00721,124.375,24.3749999998,124.3875,24.3833333331
36225700,-0.07391, 0.03559, 0.13434,122.875,24.4166666666,122.8875,24.4249999999
36225705,-0.07443, 0.03541, 0.13681,122.9375,24.4166666666,122.95,24.4249999999
36235000,-0.07354, 0.03552, 0.13188,123.0,24.4166666666,123.0125,24.4249999999
36235005,-0.07219, 0.03572, 0.12453,123.0625,24.4166666666,123.075,24.4249999999
36235100,-0.07072, 0.03593, 0.11657,123.125,24.4166666666,123.1375,24.4249999999
36235500,-0.05937, 0.03716, 0.05194,123.625,24.4166666666,123.6375,24.4249999999
36235505,-0.05792, 0.03706, 0.04332,123.6875,24.4166666666,123.7,24.4249999999
36235600,-0.05638, 0.03682, 0.03399,123.75,24.4166666666,123.7625,24.4249999999
36235605,-0.05528, 0.03674, 0.02869,123.8125,24.4166666666,123.825,24.4249999999
36235700,-0.05418, 0.03694, 0.02633,123.875,24.4166666666,123.8875,24.4249999999
36235705,-0.05315, 0.03701, 0.02411,123.9375,24.4166666666,123.95,24.4249999999
36245000,-0.05238, 0.03696, 0.02294,124.0,24.4166666666,124.0125,24.4249999999
36245005,-0.05122, 0.03684, 0.01960,124.0625,24.4166666666,124.075,24.4249999999
36245100,-0.05008, 0.03665, 0.01615,124.125,24.4166666666,124.1375,24.4249999999
36245105,-0.04905, 0.03636, 0.01330,124.1875,24.4166666666,124.2,24.4249999999
36245200,-0.04822, 0.03598, 0.01136,124.25,24.4166666666,124.2625,24.4249999999
36245205,-0.04765, 0.03564, 0.00939,124.3125,24.4166666666,124.325,24.4249999999
36245300,-0.04715, 0.03538, 0.00680,124.375,24.4166666666,124.3875,24.4249999999
36225750,-0.07419, 0.03534, 0.13512,122.875,24.4583333331,122.8875,24.4666666664
36225755,-0.07478, 0.03533, 0.13858,122.9375,24.4583333331,122.95,24.4666666664
36235050,-0.07368, 0.03546, 0.13250,123.0,24.4583333331,123.0125,24.4666666664
36235055,-0.07229, 0.03565, 0.12491,123.0625,24.4583333331,123.075,24.4666666664
36235150,-0.07083, 0.03584, 0.11688,123.125,24.4583333331,123.1375,24.4666666664
36235650,-0.05639, 0.03647, 0.03371,123.75,24.4583333331,123.7625,24.4666666664
36235655,-0.05527, 0.03640, 0.02858,123.8125,24.4583333331,123.825,24.4666666664
36235750,-0.05416, 0.03654, 0.02586,123.875,24.4583333331,123.8875,24.4666666664
36245050,-0.05218, 0.03657, 0.02183,124.0,24.4583333331,124.0125,24.4666666664
36245055,-0.05106, 0.03645, 0.01894,124.0625,24.4583333331,124.075,24.4666666664
36245150,-0.04995, 0.03624, 0.01604,124.125,24.4583333331,124.1375,24.4666666664
36245155,-0.04892, 0.03594, 0.01361,124.1875,24.4583333331,124.2,24.4666666664
36245250,-0.04808, 0.03557, 0.01174,124.25,24.4583333331,124.2625,24.4666666664
36245255,-0.04743, 0.03525, 0.00961,124.3125,24.4583333331,124.325,24.4666666664
36245350,-0.04694, 0.03505, 0.00659,124.375,24.4583333331,124.3875,24.4666666664
36226700,-0.07393, 0.03536, 0.13364,122.875,24.5,122.8875,24.5083333333
36226705,-0.07410, 0.03546, 0.13500,122.9375,24.5,122.95,24.5083333333
36236000,-0.07340, 0.03550, 0.13098,123.0,24.5,123.0125,24.5083333333
36236005,-0.07218, 0.03564, 0.12419,123.0625,24.5,123.075,24.5083333333
36236100,-0.07079, 0.03580, 0.11651,123.125,24.5,123.1375,24.5083333333
36236600,-0.05638, 0.03624, 0.03426,123.75,24.5,123.7625,24.5083333333
36236605,-0.05526, 0.03619, 0.02941,123.8125,24.5,123.825,24.5083333333
36236700,-0.05416, 0.03624, 0.02618,123.875,24.5,123.8875,24.5083333333
36246000,-0.05197, 0.03623, 0.02088,124.0,24.5,124.0125,24.5083333333
36246005,-0.05089, 0.03610, 0.01836,124.0625,24.5,124.075,24.5083333333
36246100,-0.04982, 0.03588, 0.01589,124.125,24.5,124.1375,24.5083333333
36246105,-0.04881, 0.03557, 0.01379,124.1875,24.5,124.2,24.5083333333
36246200,-0.04789, 0.03519, 0.01214,124.25,24.5,124.2625,24.5083333333
36246205,-0.04720, 0.03487, 0.01010,124.3125,24.5,124.325,24.5083333333
36246300,-0.04675, 0.03475, 0.00647,124.375,24.5,124.3875,24.5083333333
36246150,-0.04971, 0.03558, 0.01563,124.125,24.5416666665,124.1375,24.5499999998
36246155,-0.04872, 0.03527, 0.01373,124.1875,24.5416666665,124.2,24.5499999998
36246250,-0.04774, 0.03488, 0.01220,124.25,24.5416666665,124.2625,24.5499999998
36246255,-0.04700, 0.03454, 0.01045,124.3125,24.5416666665,124.325,24.5499999998
36246350,-0.04662, 0.03452, 0.00619,124.375,24.5416666665,124.3875,24.5499999998
36247100,-0.04961, 0.03535, 0.01526,124.125,24.5833333333,124.1375,24.5916666666
36247105,-0.04866, 0.03506, 0.01341,124.1875,24.5833333333,124.2,24.5916666666
36247200,-0.04768, 0.03471, 0.01165,124.25,24.5833333333,124.2625,24.5916666666
36247205,-0.04701, 0.03446, 0.00935,124.3125,24.5833333333,124.325,24.5916666666
36247300,-0.04655, 0.03438, 0.00562,124.375,24.5833333333,124.3875,24.5916666666
36247500,-0.04515, 0.03419,-0.00897,124.625,24.5833333333,124.6375,24.5916666666
36247505,-0.04482, 0.03416,-0.01118,124.6875,24.5833333333,124.7,24.5916666666
36247600,-0.04439, 0.03413,-0.01116,124.75,24.5833333333,124.7625,24.5916666666
36247250,-0.04764, 0.03461, 0.01088,124.25,24.6249999998,124.2625,24.6333333331
36247255,-0.04702, 0.03442, 0.00836,124.3125,24.6249999998,124.325,24.6333333331
36247350,-0.04653, 0.03431, 0.00497,124.375,24.6249999998,124.3875,24.6333333331
36247550,-0.04511, 0.03414,-0.00947,124.625,24.6249999998,124.6375,24.6333333331
36247555,-0.04479, 0.03408,-0.01267,124.6875,24.6249999998,124.7,24.6333333331
36247650,-0.04431, 0.03406,-0.01175,124.75,24.6249999998,124.7625,24.6333333331
37240200,-0.04761, 0.03456, 0.01019,124.25,24.6666666666,124.2625,24.6749999999
37240205,-0.04703, 0.03440, 0.00763,124.3125,24.6666666666,124.325,24.6749999999
37240300,-0.04653, 0.03429, 0.00448,124.375,24.6666666666,124.3875,24.6749999999
37240500,-0.04503, 0.03408,-0.00933,124.625,24.6666666666,124.6375,24.6749999999
37240505,-0.04469, 0.03403,-0.01217,124.6875,24.6666666666,124.7,24.6749999999
37240600,-0.04421, 0.03401,-0.01137,124.75,24.6666666666,124.7625,24.6749999999
37250100,-0.04045, 0.03409,-0.00492,125.125,24.6666666666,125.1375,24.6749999999
37250105,-0.04011, 0.03412,-0.00550,125.1875,24.6666666666,125.2,24.6749999999
37250200,-0.03992, 0.03416,-0.00697,125.25,24.6666666666,125.2625,24.6749999999
37250205,-0.03986, 0.03421,-0.00888,125.3125,24.6666666666,125.325,24.6749999999
37250300,-0.03984, 0.03424,-0.01094,125.375,24.6666666666,125.3875,24.6749999999
37250305,-0.03991, 0.03425,-0.01201,125.4375,24.6666666666,125.45,24.6749999999
37250400,-0.04005, 0.03425,-0.01246,125.5,24.6666666666,125.5125,24.6749999999
37240550,-0.04494, 0.03405,-0.00844,124.625,24.7083333331,124.6375,24.7166666664
37240555,-0.04455, 0.03401,-0.01038,124.6875,24.7083333331,124.7,24.7166666664
37240650,-0.04410, 0.03399,-0.01012,124.75,24.7083333331,124.7625,24.7166666664
37250150,-0.04023, 0.03408,-0.00341,125.125,24.7083333331,125.1375,24.7166666664
37250155,-0.03988, 0.03411,-0.00404,125.1875,24.7083333331,125.2,24.7166666664
37250250,-0.03971, 0.03416,-0.00600,125.25,24.7083333331,125.2625,24.7166666664
37250255,-0.03968, 0.03421,-0.00851,125.3125,24.7083333331,125.325,24.7166666664
37250350,-0.03968, 0.03425,-0.01121,125.375,24.7083333331,125.3875,24.7166666664
37250355,-0.03979, 0.03426,-0.01210,125.4375,24.7083333331,125.45,24.7166666664
37250450,-0.03995, 0.03425,-0.01239,125.5,24.7083333331,125.5125,24.7166666664
37241500,-0.04486, 0.03404,-0.00726,124.625,24.75,124.6375,24.7583333333
37241505,-0.04446, 0.03400,-0.00867,124.6875,24.75,124.7,24.7583333333
37241600,-0.04362, 0.03396,-0.00948,124.75,24.75,124.7625,24.7583333333
37251100,-0.04003, 0.03407,-0.00160,125.125,24.75,125.1375,24.7583333333
37251105,-0.03967, 0.03410,-0.00212,125.1875,24.75,125.2,24.7583333333
37251200,-0.03953, 0.03415,-0.00463,125.25,24.75,125.2625,24.7583333333
37251205,-0.03954, 0.03421,-0.00786,125.3125,24.75,125.325,24.7583333333
37251300,-0.03954, 0.03426,-0.01169,125.375,24.75,125.3875,24.7583333333
37251305,-0.03970, 0.03426,-0.01191,125.4375,24.75,125.45,24.7583333333
37251400,-0.03989, 0.03425,-0.01212,125.5,24.75,125.5125,24.7583333333
37241550,-0.04481, 0.03404,-0.00600,124.625,24.7916666665,124.6375,24.7999999998
37241555,-0.04440, 0.03401,-0.00706,124.6875,24.7916666665,124.7,24.7999999998
37241650,-0.04345, 0.03396,-0.00820,124.75,24.7916666665,124.7625,24.7999999998
37251150,-0.03986, 0.03406, 0.00034,125.125,24.7916666665,125.1375,24.7999999998
37251155,-0.03948, 0.03409, 0.00021,125.1875,24.7916666665,125.2,24.7999999998
37251250,-0.03943, 0.03414,-0.00298,125.25,24.7916666665,125.2625,24.7999999998
37251255,-0.03945, 0.03420,-0.00675,125.3125,24.7916666665,125.325,24.7999999998
37251350,-0.03950, 0.03424,-0.01004,125.375,24.7916666665,125.3875,24.7999999998
37251355,-0.03965, 0.03425,-0.01116,125.4375,24.7916666665,125.45,24.7999999998
37251450,-0.03985, 0.03425,-0.01163,125.5,24.7916666665,125.5125,24.7999999998
37242500,-0.04478, 0.03406,-0.00477,124.625,24.8333333333,124.6375,24.8416666666
37242505,-0.04439, 0.03403,-0.00555,124.6875,24.8333333333,124.7,24.8416666666
37242600,-0.04330, 0.03398,-0.00699,124.75,24.8333333333,124.7625,24.8416666666
37252100,-0.03979, 0.03406, 0.00170,125.125,24.8333333333,125.1375,24.8416666666
37252105,-0.03938, 0.03408, 0.00216,125.1875,24.8333333333,125.2,24.8416666666
37252200,-0.03942, 0.03414,-0.00154,125.25,24.8333333333,125.2625,24.8416666666
37252205,-0.03942, 0.03418,-0.00557,125.3125,24.8333333333,125.325,24.8416666666
37252300,-0.03950, 0.03422,-0.00852,125.375,24.8333333333,125.3875,24.8416666666
37252305,-0.03965, 0.03423,-0.01014,125.4375,24.8333333333,125.45,24.8416666666
37252400,-0.03984, 0.03424,-0.01097,125.5,24.8333333333,125.5125,24.8416666666
37252150,-0.03987, 0.03407, 0.00186,125.125,24.8749999998,125.1375,24.8833333331
37252155,-0.03954, 0.03409, 0.00184,125.1875,24.8749999998,125.2,24.8833333331
37252250,-0.03941, 0.03413,-0.00148,125.25,24.8749999998,125.2625,24.8833333331
37252255,-0.03944, 0.03417,-0.00470,125.3125,24.8749999998,125.325,24.8833333331
37252350,-0.03953, 0.03420,-0.00737,125.375,24.8749999998,125.3875,24.8833333331
37252355,-0.03967, 0.03422,-0.00916,125.4375,24.8749999998,125.45,24.8833333331
37252450,-0.03986, 0.03423,-0.01026,125.5,24.8749999998,125.5125,24.8833333331
37253100,-0.04002, 0.03408, 0.00158,125.125,24.9166666666,125.1375,24.9249999999
37253105,-0.03975, 0.03411, 0.00143,125.1875,24.9166666666,125.2,24.9249999999
37253200,-0.03950, 0.03412,-0.00159,125.25,24.9166666666,125.2625,24.9249999999
37253205,-0.03951, 0.03416,-0.00420,125.3125,24.9166666666,125.325,24.9249999999
37253300,-0.03959, 0.03419,-0.00656,125.375,24.9166666666,125.3875,24.9249999999
37253305,-0.03973, 0.03421,-0.00835,125.4375,24.9166666666,125.45,24.9249999999
37253400,-0.03991, 0.03422,-0.00961,125.5,24.9166666666,125.5125,24.9249999999
37253150,-0.04020, 0.03410, 0.00133,125.125,24.9583333331,125.1375,24.9666666664
37253155,-0.03997, 0.03412, 0.00120,125.1875,24.9583333331,125.2,24.9666666664
37253250,-0.03963, 0.03412,-0.00190,125.25,24.9583333331,125.2625,24.9666666664
37253255,-0.03961, 0.03415,-0.00399,125.3125,24.9583333331,125.325,24.9666666664
37253350,-0.03968, 0.03418,-0.00604,125.375,24.9583333331,125.3875,24.9666666664
37254100,-0.04040, 0.03411, 0.00118,125.125,25.0,125.1375,25.0083333333
37254105,-0.03990, 0.03410,-0.00104,125.1875,25.0,125.2,25.0083333333
37254200,-0.03976, 0.03412,-0.00228,125.25,25.0,125.2625,25.0083333333
37254205,-0.03974, 0.03415,-0.00398,125.3125,25.0,125.325,25.0083333333
37254300,-0.03979, 0.03417,-0.00575,125.375,25.0,125.3875,25.0083333333
37254150,-0.04059, 0.03413, 0.00115,125.125,25.0416666665,125.1375,25.0499999998
37254155,-0.04003, 0.03410,-0.00169,125.1875,25.0416666665,125.2,25.0499999998
37254250,-0.03990, 0.03412,-0.00270,125.25,25.0416666665,125.2625,25.0499999998
37254255,-0.03987, 0.03414,-0.00410,125.3125,25.0416666665,125.325,25.0499999998
37254350,-0.03991, 0.03416,-0.00562,125.375,25.0416666665,125.3875,25.0499999998
37255100,-0.04080, 0.03414, 0.00120,125.125,25.0833333333,125.1375,25.0916666666
37255105,-0.04016, 0.03410,-0.00228,125.1875,25.0833333333,125.2,25.0916666666
37255200,-0.04004, 0.03412,-0.00313,125.25,25.0833333333,125.2625,25.0916666666
37255205,-0.04000, 0.03414,-0.00431,125.3125,25.0833333333,125.325,25.0916666666
37255300,-0.04004, 0.03415,-0.00562,125.375,25.0833333333,125.3875,25.0916666666
38315100, 0.02097,-0.03766, 0.00790,131.125,25.75,131.1375,25.7583333333
38315105, 0.02097,-0.03766, 0.00695,131.1875,25.75,131.2,25.7583333333
38315200, 0.02097,-0.03765, 0.00858,131.25,25.75,131.2625,25.7583333333
38315205, 0.02098,-0.03764, 0.01296,131.3125,25.75,131.325,25.7583333333
38315300, 0.02099,-0.03763, 0.01725,131.375,25.75,131.3875,25.7583333333
38315150, 0.02097,-0.03765, 0.00893,131.125,25.7916666665,131.1375,25.7999999998
38315155, 0.02097,-0.03766, 0.00703,131.1875,25.7916666665,131.2,25.7999999998
38315250, 0.02097,-0.03765, 0.00865,131.25,25.7916666665,131.2625,25.7999999998
38315255, 0.02098,-0.03764, 0.01497,131.3125,25.7916666665,131.325,25.7999999998
38315350, 0.02099,-0.03762, 0.01983,131.375,25.7916666665,131.3875,25.7999999998
38316100, 0.02098,-0.03765, 0.01120,131.125,25.8333333333,131.1375,25.8416666666
38316105, 0.02097,-0.03765, 0.00906,131.1875,25.8333333333,131.2,25.8416666666
38316200, 0.02098,-0.03765, 0.01063,131.25,25.8333333333,131.2625,25.8416666666
38316205, 0.02099,-0.03763, 0.01887,131.3125,25.8333333333,131.325,25.8416666666
38316300, 0.02100,-0.03761, 0.02348,131.375,25.8333333333,131.3875,25.8416666666
38316150, 0.02098,-0.03764, 0.01482,131.125,25.8749999998,131.1375,25.8833333331
38316155, 0.02098,-0.03764, 0.01488,131.1875,25.8749999998,131.2,25.8833333331
38316250, 0.02099,-0.03763, 0.01861,131.25,25.8749999998,131.2625,25.8833333331
38316255, 0.02100,-0.03761, 0.02512,131.3125,25.8749999998,131.325,25.8833333331
38316350, 0.02100,-0.03760, 0.02807,131.375,25.8749999998,131.3875,25.8833333331
38317100, 0.02099,-0.03763, 0.01911,131.125,25.9166666666,131.1375,25.9249999999
38317105, 0.02099,-0.03762, 0.02160,131.1875,25.9166666666,131.2,25.9249999999
38317200, 0.02100,-0.03760, 0.02752,131.25,25.9166666666,131.2625,25.9249999999
38317205, 0.02101,-0.03759, 0.03290,131.3125,25.9166666666,131.325,25.9249999999
38317300, 0.02101,-0.03759, 0.03290,131.375,25.9166666666,131.3875,25.9249999999
38317250, 0.02101,-0.03759, 0.03421,131.25,25.9583333331,131.2625,25.9666666664
38317255, 0.02102,-0.03757, 0.03937,131.3125,25.9583333331,131.325,25.9666666664
38317350, 0.02101,-0.03758, 0.03672,131.375,25.9583333331,131.3875,25.9666666664
39270500,-0.03341, 0.03363, 0.00511,127.625,26.0,127.6375,26.0083333333
39270505,-0.03339, 0.03368, 0.00707,127.6875,26.0,127.7,26.0083333333
39270600,-0.03340, 0.03374, 0.01446,127.75,26.0,127.7625,26.0083333333
39310200, 0.02101,-0.03758, 0.03663,131.25,26.0,131.2625,26.0083333333
39310205, 0.02102,-0.03757, 0.04013,131.3125,26.0,131.325,26.0083333333
39310300, 0.02102,-0.03758, 0.03876,131.375,26.0,131.3875,26.0083333333
39270550,-0.03338, 0.03358, 0.00436,127.625,26.0416666665,127.6375,26.0499999998
39270555,-0.03336, 0.03363, 0.00604,127.6875,26.0416666665,127.7,26.0499999998
39270650,-0.03338, 0.03370, 0.01694,127.75,26.0416666665,127.7625,26.0499999998
39271100,-0.03490, 0.03345, 0.02533,127.125,26.0833333333,127.1375,26.0916666666
39271105,-0.03464, 0.03349, 0.02606,127.1875,26.0833333333,127.2,26.0916666666
39271200,-0.03436, 0.03351, 0.02729,127.25,26.0833333333,127.2625,26.0916666666
39271205,-0.03408, 0.03353, 0.02811,127.3125,26.0833333333,127.325,26.0916666666
39271300,-0.03378, 0.03354, 0.02617,127.375,26.0833333333,127.3875,26.0916666666
39271400,-0.03350, 0.03350, 0.01871,127.5,26.0833333333,127.5125,26.0916666666
39271405,-0.03339, 0.03348, 0.01332,127.5625,26.0833333333,127.575,26.0916666666
39271500,-0.03332, 0.03350, 0.00596,127.625,26.0833333333,127.6375,26.0916666666
39271505,-0.03329, 0.03355, 0.00636,127.6875,26.0833333333,127.7,26.0916666666
39271600,-0.03336, 0.03363, 0.02215,127.75,26.0833333333,127.7625,26.0916666666
39271605,-0.03343, 0.03378, 0.03230,127.8125,26.0833333333,127.825,26.0916666666
39271700,-0.03339, 0.03389, 0.03745,127.875,26.0833333333,127.8875,26.0916666666
39271705,-0.03326, 0.03395, 0.03919,127.9375,26.0833333333,127.95,26.0916666666
39281000,-0.03310, 0.03391, 0.03853,128.0,26.0833333333,128.0125,26.0916666666
39271150,-0.03496, 0.03344, 0.02462,127.125,26.1249999998,127.1375,26.1333333331
39271155,-0.03467, 0.03347, 0.02585,127.1875,26.1249999998,127.2,26.1333333331
39271250,-0.03436, 0.03349, 0.02806,127.25,26.1249999998,127.2625,26.1333333331
39271255,-0.03397, 0.03352, 0.02950,127.3125,26.1249999998,127.325,26.1333333331
39271350,-0.03376, 0.03351, 0.02965,127.375,26.1249999998,127.3875,26.1333333331
39271450,-0.03346, 0.03345, 0.02246,127.5,26.1249999998,127.5125,26.1333333331
39271455,-0.03336, 0.03341, 0.01864,127.5625,26.1249999998,127.575,26.1333333331
39271550,-0.03324, 0.03337, 0.01524,127.625,26.1249999998,127.6375,26.1333333331
39271555,-0.03317, 0.03337, 0.01898,127.6875,26.1249999998,127.7,26.1333333331
39271650,-0.03331, 0.03353, 0.03110,127.75,26.1249999998,127.7625,26.1333333331
39271655,-0.03347, 0.03377, 0.03980,127.8125,26.1249999998,127.825,26.1333333331
39271750,-0.03342, 0.03389, 0.04307,127.875,26.1249999998,127.8875,26.1333333331
39271755,-0.03322, 0.03392, 0.04283,127.9375,26.1249999998,127.95,26.1333333331
39281050,-0.03303, 0.03394, 0.04137,128.0,26.1249999998,128.0125,26.1333333331
39272100,-0.03502, 0.03341, 0.02336,127.125,26.1666666666,127.1375,26.1749999999
39272105,-0.03471, 0.03344, 0.02495,127.1875,26.1666666666,127.2,26.1749999999
39272200,-0.03437, 0.03346, 0.02801,127.25,26.1666666666,127.2625,26.1749999999
39272205,-0.03397, 0.03349, 0.03177,127.3125,26.1666666666,127.325,26.1749999999
39272300,-0.03374, 0.03348, 0.03274,127.375,26.1666666666,127.3875,26.1749999999
39272305,-0.03358, 0.03343, 0.02911,127.4375,26.1666666666,127.45,26.1749999999
39272400,-0.03343, 0.03339, 0.02623,127.5,26.1666666666,127.5125,26.1749999999
39272405,-0.03334, 0.03335, 0.02489,127.5625,26.1666666666,127.575,26.1749999999
39272500,-0.03317, 0.03325, 0.02766,127.625,26.1666666666,127.6375,26.1749999999
