MeshCode,dB(sec),dL(sec),dH(m),lon_min,lat_min,lon_max,lat_max
36230600,-0.05915, 0.04280, 0.00000,123.75,24.0,123.7625,24.0083333333
36230605,-0.05852, 0.04293, 0.00000,123.8125,24.0,123.825,24.0083333333
36230700,-0.05712, 0.04271, 0.00000,123.875,24.0,123.8875,24.0083333333
36230650,-0.05889, 0.04287, 0.00000,123.75,24.0416666665,123.7625,24.0499999998
36230655,-0.05812, 0.04311, 0.00000,123.8125,24.0416666665,123.825,24.0499999998
36230750,-0.05721, 0.04264, 0.00000,123.875,24.0416666665,123.8875,24.0499999998
36231600,-0.05871, 0.04266, 0.00000,123.75,24.0833333333,123.7625,24.0916666666
36231605,-0.05784, 0.04289, 0.00000,123.8125,24.0833333333,123.825,24.0916666666
36231700,-0.05727, 0.04242, 0.00000,123.875,24.0833333333,123.8875,24.0916666666
36231650,-0.05862, 0.04217, 0.00000,123.75,24.1249999998,123.7625,24.1333333331
36231655,-0.05768, 0.04229, 0.00000,123.8125,24.1249999998,123.825,24.1333333331
36232400,-0.06355, 0.04003, 0.00000,123.5,24.1666666666,123.5125,24.1749999999
36232405,-0.06228, 0.04046, 0.00000,123.5625,24.1666666666,123.575,24.1749999999
36232500,-0.06099, 0.04088, 0.00000,123.625,24.1666666666,123.6375,24.1749999999
36232600,-0.05856, 0.04158, 0.00000,123.75,24.1666666666,123.7625,24.1749999999
36232605,-0.05767, 0.04169, 0.00000,123.8125,24.1666666666,123.825,24.1749999999
36232700,-0.05701, 0.04152, 0.00000,123.875,24.1666666666,123.8875,24.1749999999
36232705,-0.05639, 0.04118, 0.00000,123.9375,24.1666666666,123.95,24.1749999999
36242000,-0.05547, 0.04082, 0.00000,124.0,24.1666666666,124.0125,24.1749999999
36242005,-0.05450, 0.04044, 0.00000,124.0625,24.1666666666,124.075,24.1749999999
36242100,-0.05355, 0.04004, 0.00000,124.125,24.1666666666,124.1375,24.1749999999
36232450,-0.06377, 0.03974, 0.00000,123.5,24.2083333331,123.5125,24.2166666664
36232455,-0.06243, 0.04011, 0.00000,123.5625,24.2083333331,123.575,24.2166666664
36232550,-0.06108, 0.04046, 0.00000,123.625,24.2083333331,123.6375,24.2166666664
36232555,-0.05976, 0.04076, 0.00000,123.6875,24.2083333331,123.7,24.2166666664
36232650,-0.05852, 0.04097, 0.00000,123.75,24.2083333331,123.7625,24.2166666664
36232655,-0.05758, 0.04105, 0.00000,123.8125,24.2083333331,123.825,24.2166666664
36232750,-0.05681, 0.04095, 0.00000,123.875,24.2083333331,123.8875,24.2166666664
36232755,-0.05628, 0.04070, 0.00000,123.9375,24.2083333331,123.95,24.2166666664
36242050,-0.05532, 0.04042, 0.00000,124.0,24.2083333331,124.0125,24.2166666664
36242055,-0.05429, 0.04010, 0.00000,124.0625,24.2083333331,124.075,24.2166666664
36242150,-0.05328, 0.03975, 0.00000,124.125,24.2083333331,124.1375,24.2166666664
36233400,-0.06398, 0.03942, 0.00000,123.5,24.25,123.5125,24.2583333333
36233405,-0.06258, 0.03973, 0.00000,123.5625,24.25,123.575,24.2583333333
36233500,-0.06117, 0.04000, 0.00000,123.625,24.25,123.6375,24.2583333333
36233505,-0.05980, 0.04021, 0.00000,123.6875,24.25,123.7,24.2583333333
36233600,-0.05850, 0.04034, 0.00000,123.75,24.25,123.7625,24.2583333333
36233605,-0.05749, 0.04040, 0.00000,123.8125,24.25,123.825,24.2583333333
36233700,-0.05663, 0.04035, 0.00000,123.875,24.25,123.8875,24.2583333333
36233705,-0.05614, 0.04018, 0.00000,123.9375,24.25,123.95,24.2583333333
36243000,-0.05514, 0.03997, 0.00000,124.0,24.25,124.0125,24.2583333333
36243005,-0.05406, 0.03972, 0.00000,124.0625,24.25,124.075,24.2583333333
36243100,-0.05298, 0.03944, 0.00000,124.125,24.25,124.1375,24.2583333333
36243105,-0.05202, 0.03908, 0.00000,124.1875,24.25,124.2,24.2583333333
36243200,-0.05125, 0.03866, 0.00000,124.25,24.25,124.2625,24.2583333333
36233550,-0.06127, 0.03953, 0.00000,123.625,24.2916666665,123.6375,24.2999999998
36233555,-0.05985, 0.03965, 0.00000,123.6875,24.2916666665,123.7,24.2999999998
36233650,-0.05850, 0.03971, 0.00000,123.75,24.2916666665,123.7625,24.2999999998
36233655,-0.05743, 0.03975, 0.00000,123.8125,24.2916666665,123.825,24.2999999998
36233750,-0.05648, 0.03975, 0.00000,123.875,24.2916666665,123.8875,24.2999999998
36233755,-0.05600, 0.03964, 0.00000,123.9375,24.2916666665,123.95,24.2999999998
36243050,-0.05495, 0.03950, 0.00000,124.0,24.2916666665,124.0125,24.2999999998
36243055,-0.05381, 0.03932, 0.00000,124.0625,24.2916666665,124.075,24.2999999998
36243150,-0.05266, 0.03910, 0.00000,124.125,24.2916666665,124.1375,24.2999999998
36243155,-0.05164, 0.03879, 0.00000,124.1875,24.2916666665,124.2,24.2999999998
36243250,-0.05090, 0.03834, 0.00000,124.25,24.2916666665,124.2625,24.2999999998
36234500,-0.06136, 0.03907, 0.00000,123.625,24.3333333333,123.6375,24.3416666666
36234505,-0.05991, 0.03911, 0.00000,123.6875,24.3333333333,123.7,24.3416666666
36234600,-0.05842, 0.03907, 0.00000,123.75,24.3333333333,123.7625,24.3416666666
36234605,-0.05737, 0.03910, 0.00000,123.8125,24.3333333333,123.825,24.3416666666
36234700,-0.05635, 0.03914, 0.00000,123.875,24.3333333333,123.8875,24.3416666666
36234705,-0.05586, 0.03910, 0.00000,123.9375,24.3333333333,123.95,24.3416666666
36244000,-0.05476, 0.03903, 0.00000,124.0,24.3333333333,124.0125,24.3416666666
36244005,-0.05358, 0.03889, 0.00000,124.0625,24.3333333333,124.075,24.3416666666
36244100,-0.05236, 0.03873, 0.00000,124.125,24.3333333333,124.1375,24.3416666666
36244105,-0.05126, 0.03848, 0.00000,124.1875,24.3333333333,124.2,24.3416666666
36244200,-0.05058, 0.03799, 0.00000,124.25,24.3333333333,124.2625,24.3416666666
36244205,-0.04994, 0.03755, 0.00000,124.3125,24.3333333333,124.325,24.3416666666
36244300,-0.04942, 0.03719, 0.00000,124.375,24.3333333333,124.3875,24.3416666666
36224755,-0.07626, 0.03665, 0.00000,122.9375,24.3749999998,122.95,24.3833333331
36234050,-0.07560, 0.03672, 0.00000,123.0,24.3749999998,123.0125,24.3833333331
36234550,-0.06144, 0.03864, 0.00000,123.625,24.3749999998,123.6375,24.3833333331
36234555,-0.05997, 0.03860, 0.00000,123.6875,24.3749999998,123.7,24.3833333331
36234650,-0.05844, 0.03847, 0.00000,123.75,24.3749999998,123.7625,24.3833333331
36234655,-0.05734, 0.03846, 0.00000,123.8125,24.3749999998,123.825,24.3833333331
36234750,-0.05626, 0.03857, 0.00000,123.875,24.3749999998,123.8875,24.3833333331
36234755,-0.05570, 0.03859, 0.00000,123.9375,24.3749999998,123.95,24.3833333331
36244050,-0.05457, 0.03855, 0.00000,124.0,24.3749999998,124.0125,24.3833333331
36244055,-0.05338, 0.03845, 0.00000,124.0625,24.3749999998,124.075,24.3833333331
36244150,-0.05216, 0.03829, 0.00000,124.125,24.3749999998,124.1375,24.3833333331
36244155,-0.05109, 0.03802, 0.00000,124.1875,24.3749999998,124.2,24.3833333331
36244250,-0.05032, 0.03758, 0.00000,124.25,24.3749999998,124.2625,24.3833333331
36244255,-0.04974, 0.03718, 0.00000,124.3125,24.3749999998,124.325,24.3833333331
36244350,-0.04921, 0.03686, 0.00000,124.375,24.3749999998,124.3875,24.3833333331
36225700,-0.07646, 0.03665, 0.00000,122.875,24.4166666666,122.8875,24.4249999999
36225705,-0.07699, 0.03648, 0.00000,122.9375,24.4166666666,122.95,24.4249999999
36235000,-0.07608, 0.03659, 0.00000,123.0,24.4166666666,123.0125,24.4249999999
36235005,-0.07469, 0.03679, 0.00000,123.0625,24.4166666666,123.075,24.4249999999
36235100,-0.07318, 0.03700, 0.00000,123.125,24.4166666666,123.1375,24.4249999999
36235500,-0.06152, 0.03825, 0.00000,123.625,24.4166666666,123.6375,24.4249999999
36235505,-0.06003, 0.03816, 0.00000,123.6875,24.4166666666,123.7,24.4249999999
36235600,-0.05845, 0.03793, 0.00000,123.75,24.4166666666,123.7625,24.4249999999
36235605,-0.05733, 0.03786, 0.00000,123.8125,24.4166666666,123.825,24.4249999999
36235700,-0.05621, 0.03806, 0.00000,123.875,24.4166666666,123.8875,24.4249999999
36235705,-0.05516, 0.03815, 0.00000,123.9375,24.4166666666,123.95,24.4249999999
36245000,-0.05437, 0.03811, 0.00000,124.0,24.4166666666,124.0125,24.4249999999
36245005,-0.05319, 0.03801, 0.00000,124.0625,24.4166666666,124.075,24.4249999999
36245100,-0.05202, 0.03783, 0.00000,124.125,24.4166666666,124.1375,24.4249999999
36245105,-0.05097, 0.03753, 0.00000,124.1875,24.4166666666,124.2,24.4249999999
36245200,-0.05011, 0.03713, 0.00000,124.25,24.4166666666,124.2625,24.4249999999
36245205,-0.04953, 0.03678, 0.00000,124.3125,24.4166666666,124.325,24.4249999999
36245300,-0.04899, 0.03651, 0.00000,124.375,24.4166666666,124.3875,24.4249999999
36225750,-0.07675, 0.03640, 0.00000,122.875,24.4583333331,122.8875,24.4666666664
36225755,-0.07735, 0.03639, 0.00000,122.9375,24.4583333331,122.95,24.4666666664
36235050,-0.07622, 0.03653, 0.00000,123.0,24.4583333331,123.0125,24.4666666664
36235055,-0.07479, 0.03672, 0.00000,123.0625,24.4583333331,123.075,24.4666666664
36235150,-0.07329, 0.03692, 0.00000,123.125,24.4583333331,123.1375,24.4666666664
36235650,-0.05846, 0.03757, 0.00000,123.75,24.4583333331,123.7625,24.4666666664
36235655,-0.05731, 0.03751, 0.00000,123.8125,24.4583333331,123.825,24.4666666664
36235750,-0.05618, 0.03766, 0.00000,123.875,24.4583333331,123.8875,24.4666666664
36245050,-0.05417, 0.03771, 0.00000,124.0,24.4583333331,124.0125,24.4666666664
36245055,-0.05302, 0.03760, 0.00000,124.0625,24.4583333331,124.075,24.4666666664
36245150,-0.05189, 0.03739, 0.00000,124.125,24.4583333331,124.1375,24.4666666664
36245155,-0.05084, 0.03708, 0.00000,124.1875,24.4583333331,124.2,24.4666666664
36245250,-0.04997, 0.03670, 0.00000,124.25,24.4583333331,124.2625,24.4666666664
36245255,-0.04930, 0.03637, 0.00000,124.3125,24.4583333331,124.325,24.4666666664
36245350,-0.04878, 0.03616, 0.00000,124.375,24.4583333331,124.3875,24.4666666664
36226700,-0.07648, 0.03642, 0.00000,122.875,24.5,122.8875,24.5083333333
36226705,-0.07665, 0.03652, 0.00000,122.9375,24.5,122.95,24.5083333333
36236000,-0.07594, 0.03656, 0.00000,123.0,24.5,123.0125,24.5083333333
36236005,-0.07468, 0.03670, 0.00000,123.0625,24.5,123.075,24.5083333333
36236100,-0.07325, 0.03687, 0.00000,123.125,24.5,123.1375,24.5083333333
36236600,-0.05846, 0.03734, 0.00000,123.75,24.5,123.7625,24.5083333333
36236605,-0.05731, 0.03730, 0.00000,123.8125,24.5,123.825,24.5083333333
36236700,-0.05619, 0.03736, 0.00000,123.875,24.5,123.8875,24.5083333333
36246000,-0.05395, 0.03736, 0.00000,124.0,24.5,124.0125,24.5083333333
36246005,-0.05285, 0.03723, 0.00000,124.0625,24.5,124.075,24.5083333333
36246100,-0.05176, 0.03701, 0.00000,124.125,24.5,124.1375,24.5083333333
36246105,-0.05072, 0.03669, 0.00000,124.1875,24.5,124.2,24.5083333333
36246200,-0.04978, 0.03629, 0.00000,124.25,24.5,124.2625,24.5083333333
36246205,-0.04906, 0.03595, 0.00000,124.3125,24.5,124.325,24.5083333333
36246300,-0.04859, 0.03584, 0.00000,124.375,24.5,124.3875,24.5083333333
36246150,-0.05164, 0.03669, 0.00000,124.125,24.5416666665,124.1375,24.5499999998
36246155,-0.05062, 0.03638, 0.00000,124.1875,24.5416666665,124.2,24.5499999998
36246250,-0.04962, 0.03596, 0.00000,124.25,24.5416666665,124.2625,24.5499999998
36246255,-0.04885, 0.03560, 0.00000,124.3125,24.5416666665,124.325,24.5499999998
36246350,-0.04844, 0.03560, 0.00000,124.375,24.5416666665,124.3875,24.5499999998
36247100,-0.05153, 0.03645, 0.00000,124.125,24.5833333333,124.1375,24.5916666666
36247105,-0.05056, 0.03615, 0.00000,124.1875,24.5833333333,124.2,24.5916666666
36247200,-0.04955, 0.03578, 0.00000,124.25,24.5833333333,124.2625,24.5916666666
36247205,-0.04885, 0.03552, 0.00000,124.3125,24.5833333333,124.325,24.5916666666
36247300,-0.04837, 0.03545, 0.00000,124.375,24.5833333333,124.3875,24.5916666666
36247500,-0.04686, 0.03532, 0.00000,124.625,24.5833333333,124.6375,24.5916666666
36247505,-0.04650, 0.03529, 0.00000,124.6875,24.5833333333,124.7,24.5916666666
36247600,-0.04606, 0.03526, 0.00000,124.75,24.5833333333,124.7625,24.5916666666
36247250,-0.04951, 0.03568, 0.00000,124.25,24.6249999998,124.2625,24.6333333331
36247255,-0.04886, 0.03548, 0.00000,124.3125,24.6249999998,124.325,24.6333333331
36247350,-0.04834, 0.03539, 0.00000,124.375,24.6249999998,124.3875,24.6333333331
36247550,-0.04681, 0.03526, 0.00000,124.625,24.6249999998,124.6375,24.6333333331
36247555,-0.04646, 0.03521, 0.00000,124.6875,24.6249999998,124.7,24.6333333331
36247650,-0.04597, 0.03519, 0.00000,124.75,24.6249999998,124.7625,24.6333333331
37240200,-0.04947, 0.03563, 0.00000,124.25,24.6666666666,124.2625,24.6749999999
37240205,-0.04886, 0.03547, 0.00000,124.3125,24.6666666666,124.325,24.6749999999
37240300,-0.04834, 0.03537, 0.00000,124.375,24.6666666666,124.3875,24.6749999999
37240500,-0.04673, 0.03520, 0.00000,124.625,24.6666666666,124.6375,24.6749999999
37240505,-0.04636, 0.03516, 0.00000,124.6875,24.6666666666,124.7,24.6749999999
37240600,-0.04587, 0.03514, 0.00000,124.75,24.6666666666,124.7625,24.6749999999
37250100,-0.04206, 0.03519, 0.00000,125.125,24.6666666666,125.1375,24.6749999999
37250105,-0.04172, 0.03522, 0.00000,125.1875,24.6666666666,125.2,24.6749999999
37250200,-0.04153, 0.03527, 0.00000,125.25,24.6666666666,125.2625,24.6749999999
37250205,-0.04148, 0.03532, 0.00000,125.3125,24.6666666666,125.325,24.6749999999
37250300,-0.04146, 0.03536, 0.00000,125.375,24.6666666666,125.3875,24.6749999999
37250305,-0.04153, 0.03537, 0.00000,125.4375,24.6666666666,125.45,24.6749999999
37250400,-0.04167, 0.03538, 0.00000,125.5,24.6666666666,125.5125,24.6749999999
37240550,-0.04664, 0.03516, 0.00000,124.625,24.7083333331,124.6375,24.7166666664
37240555,-0.04623, 0.03513, 0.00000,124.6875,24.7083333331,124.7,24.7166666664
37240650,-0.04576, 0.03511, 0.00000,124.75,24.7083333331,124.7625,24.7166666664
37250150,-0.04183, 0.03517, 0.00000,125.125,24.7083333331,125.1375,24.7166666664
37250155,-0.04148, 0.03521, 0.00000,125.1875,24.7083333331,125.2,24.7166666664
37250250,-0.04131, 0.03526, 0.00000,125.25,24.7083333331,125.2625,24.7166666664
37250255,-0.04130, 0.03532, 0.00000,125.3125,24.7083333331,125.325,24.7166666664
37250350,-0.04130, 0.03537, 0.00000,125.375,24.7083333331,125.3875,24.7166666664
37250355,-0.04141, 0.03538, 0.00000,125.4375,24.7083333331,125.45,24.7166666664
37250450,-0.04158, 0.03538, 0.00000,125.5,24.7083333331,125.5125,24.7166666664
37241500,-0.04656, 0.03515, 0.00000,124.625,24.75,124.6375,24.7583333333
37241505,-0.04613, 0.03511, 0.00000,124.6875,24.75,124.7,24.7583333333
37241600,-0.04528, 0.03508, 0.00000,124.75,24.75,124.7625,24.7583333333
37251100,-0.04162, 0.03515, 0.00000,125.125,24.75,125.1375,24.7583333333
37251105,-0.04126, 0.03519, 0.00000,125.1875,24.75,125.2,24.7583333333
37251200,-0.04113, 0.03525, 0.00000,125.25,24.75,125.2625,24.7583333333
37251205,-0.04115, 0.03532, 0.00000,125.3125,24.75,125.325,24.7583333333
37251300,-0.04116, 0.03538, 0.00000,125.375,24.75,125.3875,24.7583333333
37251305,-0.04132, 0.03538, 0.00000,125.4375,24.75,125.45,24.7583333333
37251400,-0.04151, 0.03538, 0.00000,125.5,24.75,125.5125,24.7583333333
37241550,-0.04651, 0.03514, 0.00000,124.625,24.7916666665,124.6375,24.7999999998
37241555,-0.04608, 0.03511, 0.00000,124.6875,24.7916666665,124.7,24.7999999998
37241650,-0.04510, 0.03507, 0.00000,124.75,24.7916666665,124.7625,24.7999999998
37251150,-0.04145, 0.03514, 0.00000,125.125,24.7916666665,125.1375,24.7999999998
37251155,-0.04107, 0.03517, 0.00000,125.1875,24.7916666665,125.2,24.7999999998
37251250,-0.04102, 0.03523, 0.00000,125.25,24.7916666665,125.2625,24.7999999998
37251255,-0.04105, 0.03530, 0.00000,125.3125,24.7916666665,125.325,24.7999999998
37251350,-0.04111, 0.03536, 0.00000,125.375,24.7916666665,125.3875,24.7999999998
37251355,-0.04127, 0.03537, 0.00000,125.4375,24.7916666665,125.45,24.7999999998
